location,reference_date,horizon,target_end_date,target,value
20,2023-04-01,3,2023-04-22,wk inc flu hosp,3
20,2023-04-08,0,2023-04-08,wk inc flu hosp,4
20,2023-04-08,1,2023-04-15,wk inc flu hosp,8
20,2023-04-08,2,2023-04-22,wk inc flu hosp,3
20,2023-04-08,3,2023-04-29,wk inc flu hosp,1
20,2023-04-15,0,2023-04-15,wk inc flu hosp,8
20,2023-04-15,1,2023-04-22,wk inc flu hosp,3
20,2023-04-15,2,2023-04-29,wk inc flu hosp,1
20,2023-04-15,3,2023-05-06,wk inc flu hosp,3
20,2023-04-22,0,2023-04-22,wk inc flu hosp,3
20,2023-04-22,1,2023-04-29,wk inc flu hosp,1
20,2023-04-22,2,2023-05-06,wk inc flu hosp,3
20,2023-04-22,3,2023-05-13,wk inc flu hosp,3
20,2023-04-29,0,2023-04-29,wk inc flu hosp,1
20,2023-04-29,1,2023-05-06,wk inc flu hosp,3
20,2023-04-29,2,2023-05-13,wk inc flu hosp,3
20,2023-04-29,3,2023-05-20,wk inc flu hosp,6
20,2023-05-06,0,2023-05-06,wk inc flu hosp,3
20,2023-05-06,1,2023-05-13,wk inc flu hosp,3
20,2023-05-06,2,2023-05-20,wk inc flu hosp,6
20,2023-05-06,3,2023-05-27,wk inc flu hosp,1
20,2023-05-13,0,2023-05-13,wk inc flu hosp,3
20,2023-05-13,1,2023-05-20,wk inc flu hosp,6
20,2023-05-13,2,2023-05-27,wk inc flu hosp,1
20,2023-05-13,3,2023-06-03,wk inc flu hosp,4
20,2023-05-20,0,2023-05-20,wk inc flu hosp,6
20,2023-05-20,1,2023-05-27,wk inc flu hosp,1
20,2023-05-20,2,2023-06-03,wk inc flu hosp,4
20,2023-05-20,3,2023-06-10,wk inc flu hosp,5
20,2023-05-27,0,2023-05-27,wk inc flu hosp,1
20,2023-05-27,1,2023-06-03,wk inc flu hosp,4
20,2023-05-27,2,2023-06-10,wk inc flu hosp,5
20,2023-05-27,3,2023-06-17,wk inc flu hosp,2
21,2022-10-22,0,2022-10-22,wk inc flu hosp,15
21,2022-10-22,1,2022-10-29,wk inc flu hosp,66
21,2022-10-22,2,2022-11-05,wk inc flu hosp,139
21,2022-10-22,3,2022-11-12,wk inc flu hosp,227
21,2022-10-29,0,2022-10-29,wk inc flu hosp,66
21,2022-10-29,1,2022-11-05,wk inc flu hosp,139
21,2022-10-29,2,2022-11-12,wk inc flu hosp,227
21,2022-10-29,3,2022-11-19,wk inc flu hosp,313
21,2022-11-05,0,2022-11-05,wk inc flu hosp,139
21,2022-11-05,1,2022-11-12,wk inc flu hosp,227
21,2022-11-05,2,2022-11-19,wk inc flu hosp,313
21,2022-11-05,3,2022-11-26,wk inc flu hosp,603
21,2022-11-12,0,2022-11-12,wk inc flu hosp,227
21,2022-11-12,1,2022-11-19,wk inc flu hosp,313
21,2022-11-12,2,2022-11-26,wk inc flu hosp,603
21,2022-11-12,3,2022-12-03,wk inc flu hosp,807
21,2022-11-19,0,2022-11-19,wk inc flu hosp,313
21,2022-11-19,1,2022-11-26,wk inc flu hosp,603
21,2022-11-19,2,2022-12-03,wk inc flu hosp,807
21,2022-11-19,3,2022-12-10,wk inc flu hosp,691
21,2022-11-26,0,2022-11-26,wk inc flu hosp,603
21,2022-11-26,1,2022-12-03,wk inc flu hosp,807
21,2022-11-26,2,2022-12-10,wk inc flu hosp,691
21,2022-11-26,3,2022-12-17,wk inc flu hosp,419
21,2022-12-03,0,2022-12-03,wk inc flu hosp,807
21,2022-12-03,1,2022-12-10,wk inc flu hosp,691
21,2022-12-03,2,2022-12-17,wk inc flu hosp,419
21,2022-12-03,3,2022-12-24,wk inc flu hosp,268
21,2022-12-10,0,2022-12-10,wk inc flu hosp,691
21,2022-12-10,1,2022-12-17,wk inc flu hosp,419
21,2022-12-10,2,2022-12-24,wk inc flu hosp,268
21,2022-12-10,3,2022-12-31,wk inc flu hosp,232
21,2022-12-17,0,2022-12-17,wk inc flu hosp,419
21,2022-12-17,1,2022-12-24,wk inc flu hosp,268
21,2022-12-17,2,2022-12-31,wk inc flu hosp,232
21,2022-12-17,3,2023-01-07,wk inc flu hosp,123
21,2022-12-24,0,2022-12-24,wk inc flu hosp,268
21,2022-12-24,1,2022-12-31,wk inc flu hosp,232
21,2022-12-24,2,2023-01-07,wk inc flu hosp,123
21,2022-12-24,3,2023-01-14,wk inc flu hosp,62
21,2022-12-31,0,2022-12-31,wk inc flu hosp,232
21,2022-12-31,1,2023-01-07,wk inc flu hosp,123
21,2022-12-31,2,2023-01-14,wk inc flu hosp,62
21,2022-12-31,3,2023-01-21,wk inc flu hosp,30
21,2023-01-07,0,2023-01-07,wk inc flu hosp,123
21,2023-01-07,1,2023-01-14,wk inc flu hosp,62
21,2023-01-07,2,2023-01-21,wk inc flu hosp,30
21,2023-01-07,3,2023-01-28,wk inc flu hosp,29
21,2023-01-14,0,2023-01-14,wk inc flu hosp,62
21,2023-01-14,1,2023-01-21,wk inc flu hosp,30
21,2023-01-14,2,2023-01-28,wk inc flu hosp,29
21,2023-01-14,3,2023-02-04,wk inc flu hosp,15
21,2023-01-21,0,2023-01-21,wk inc flu hosp,30
21,2023-01-21,1,2023-01-28,wk inc flu hosp,29
21,2023-01-21,2,2023-02-04,wk inc flu hosp,15
21,2023-01-21,3,2023-02-11,wk inc flu hosp,33
21,2023-01-28,0,2023-01-28,wk inc flu hosp,29
21,2023-01-28,1,2023-02-04,wk inc flu hosp,15
21,2023-01-28,2,2023-02-11,wk inc flu hosp,33
21,2023-01-28,3,2023-02-18,wk inc flu hosp,18
21,2023-02-04,0,2023-02-04,wk inc flu hosp,15
21,2023-02-04,1,2023-02-11,wk inc flu hosp,33
21,2023-02-04,2,2023-02-18,wk inc flu hosp,18
21,2023-02-04,3,2023-02-25,wk inc flu hosp,13
21,2023-02-11,0,2023-02-11,wk inc flu hosp,33
21,2023-02-11,1,2023-02-18,wk inc flu hosp,18
21,2023-02-11,2,2023-02-25,wk inc flu hosp,13
21,2023-02-11,3,2023-03-04,wk inc flu hosp,10
21,2023-02-18,0,2023-02-18,wk inc flu hosp,18
21,2023-02-18,1,2023-02-25,wk inc flu hosp,13
21,2023-02-18,2,2023-03-04,wk inc flu hosp,10
21,2023-02-18,3,2023-03-11,wk inc flu hosp,17
21,2023-02-25,0,2023-02-25,wk inc flu hosp,13
21,2023-02-25,1,2023-03-04,wk inc flu hosp,10
21,2023-02-25,2,2023-03-11,wk inc flu hosp,17
21,2023-02-25,3,2023-03-18,wk inc flu hosp,27
21,2023-03-04,0,2023-03-04,wk inc flu hosp,10
21,2023-03-04,1,2023-03-11,wk inc flu hosp,17
21,2023-03-04,2,2023-03-18,wk inc flu hosp,27
21,2023-03-04,3,2023-03-25,wk inc flu hosp,15
21,2023-03-11,0,2023-03-11,wk inc flu hosp,17
21,2023-03-11,1,2023-03-18,wk inc flu hosp,27
21,2023-03-11,2,2023-03-25,wk inc flu hosp,15
21,2023-03-11,3,2023-04-01,wk inc flu hosp,15
21,2023-03-18,0,2023-03-18,wk inc flu hosp,27
21,2023-03-18,1,2023-03-25,wk inc flu hosp,15
21,2023-03-18,2,2023-04-01,wk inc flu hosp,15
21,2023-03-18,3,2023-04-08,wk inc flu hosp,19
21,2023-03-25,0,2023-03-25,wk inc flu hosp,15
21,2023-03-25,1,2023-04-01,wk inc flu hosp,15
21,2023-03-25,2,2023-04-08,wk inc flu hosp,19
21,2023-03-25,3,2023-04-15,wk inc flu hosp,12
21,2023-04-01,0,2023-04-01,wk inc flu hosp,15
21,2023-04-01,1,2023-04-08,wk inc flu hosp,19
21,2023-04-01,2,2023-04-15,wk inc flu hosp,12
21,2023-04-01,3,2023-04-22,wk inc flu hosp,12
21,2023-04-08,0,2023-04-08,wk inc flu hosp,19
21,2023-04-08,1,2023-04-15,wk inc flu hosp,12
21,2023-04-08,2,2023-04-22,wk inc flu hosp,12
21,2023-04-08,3,2023-04-29,wk inc flu hosp,7
21,2023-04-15,0,2023-04-15,wk inc flu hosp,12
21,2023-04-15,1,2023-04-22,wk inc flu hosp,12
21,2023-04-15,2,2023-04-29,wk inc flu hosp,7
21,2023-04-15,3,2023-05-06,wk inc flu hosp,14
21,2023-04-22,0,2023-04-22,wk inc flu hosp,12
21,2023-04-22,1,2023-04-29,wk inc flu hosp,7
21,2023-04-22,2,2023-05-06,wk inc flu hosp,14
21,2023-04-22,3,2023-05-13,wk inc flu hosp,14
21,2023-04-29,0,2023-04-29,wk inc flu hosp,7
21,2023-04-29,1,2023-05-06,wk inc flu hosp,14
21,2023-04-29,2,2023-05-13,wk inc flu hosp,14
21,2023-04-29,3,2023-05-20,wk inc flu hosp,10
21,2023-05-06,0,2023-05-06,wk inc flu hosp,14
21,2023-05-06,1,2023-05-13,wk inc flu hosp,14
21,2023-05-06,2,2023-05-20,wk inc flu hosp,10
21,2023-05-06,3,2023-05-27,wk inc flu hosp,11
21,2023-05-13,0,2023-05-13,wk inc flu hosp,14
21,2023-05-13,1,2023-05-20,wk inc flu hosp,10
21,2023-05-13,2,2023-05-27,wk inc flu hosp,11
21,2023-05-13,3,2023-06-03,wk inc flu hosp,5
21,2023-05-20,0,2023-05-20,wk inc flu hosp,10
21,2023-05-20,1,2023-05-27,wk inc flu hosp,11
21,2023-05-20,2,2023-06-03,wk inc flu hosp,5
21,2023-05-20,3,2023-06-10,wk inc flu hosp,10
21,2023-05-27,0,2023-05-27,wk inc flu hosp,11
21,2023-05-27,1,2023-06-03,wk inc flu hosp,5
21,2023-05-27,2,2023-06-10,wk inc flu hosp,10
21,2023-05-27,3,2023-06-17,wk inc flu hosp,9
22,2022-10-22,0,2022-10-22,wk inc flu hosp,97
22,2022-10-22,1,2022-10-29,wk inc flu hosp,188
22,2022-10-22,2,2022-11-05,wk inc flu hosp,170
22,2022-10-22,3,2022-11-12,wk inc flu hosp,167
22,2022-10-29,0,2022-10-29,wk inc flu hosp,188
22,2022-10-29,1,2022-11-05,wk inc flu hosp,170
22,2022-10-29,2,2022-11-12,wk inc flu hosp,167
22,2022-10-29,3,2022-11-19,wk inc flu hosp,177
22,2022-11-05,0,2022-11-05,wk inc flu hosp,170
22,2022-11-05,1,2022-11-12,wk inc flu hosp,167
22,2022-11-05,2,2022-11-19,wk inc flu hosp,177
22,2022-11-05,3,2022-11-26,wk inc flu hosp,240
22,2022-11-12,0,2022-11-12,wk inc flu hosp,167
22,2022-11-12,1,2022-11-19,wk inc flu hosp,177
22,2022-11-12,2,2022-11-26,wk inc flu hosp,240
22,2022-11-12,3,2022-12-03,wk inc flu hosp,294
22,2022-11-19,0,2022-11-19,wk inc flu hosp,177
22,2022-11-19,1,2022-11-26,wk inc flu hosp,240
22,2022-11-19,2,2022-12-03,wk inc flu hosp,294
22,2022-11-19,3,2022-12-10,wk inc flu hosp,253
22,2022-11-26,0,2022-11-26,wk inc flu hosp,240
22,2022-11-26,1,2022-12-03,wk inc flu hosp,294
22,2022-11-26,2,2022-12-10,wk inc flu hosp,253
22,2022-11-26,3,2022-12-17,wk inc flu hosp,146
22,2022-12-03,0,2022-12-03,wk inc flu hosp,294
22,2022-12-03,1,2022-12-10,wk inc flu hosp,253
22,2022-12-03,2,2022-12-17,wk inc flu hosp,146
22,2022-12-03,3,2022-12-24,wk inc flu hosp,141
22,2022-12-10,0,2022-12-10,wk inc flu hosp,253
22,2022-12-10,1,2022-12-17,wk inc flu hosp,146
22,2022-12-10,2,2022-12-24,wk inc flu hosp,141
22,2022-12-10,3,2022-12-31,wk inc flu hosp,189
22,2022-12-17,0,2022-12-17,wk inc flu hosp,146
22,2022-12-17,1,2022-12-24,wk inc flu hosp,141
22,2022-12-17,2,2022-12-31,wk inc flu hosp,189
22,2022-12-17,3,2023-01-07,wk inc flu hosp,147
22,2022-12-24,0,2022-12-24,wk inc flu hosp,141
22,2022-12-24,1,2022-12-31,wk inc flu hosp,189
22,2022-12-24,2,2023-01-07,wk inc flu hosp,147
22,2022-12-24,3,2023-01-14,wk inc flu hosp,89
22,2022-12-31,0,2022-12-31,wk inc flu hosp,189
22,2022-12-31,1,2023-01-07,wk inc flu hosp,147
22,2022-12-31,2,2023-01-14,wk inc flu hosp,89
22,2022-12-31,3,2023-01-21,wk inc flu hosp,70
22,2023-01-07,0,2023-01-07,wk inc flu hosp,147
22,2023-01-07,1,2023-01-14,wk inc flu hosp,89
22,2023-01-07,2,2023-01-21,wk inc flu hosp,70
22,2023-01-07,3,2023-01-28,wk inc flu hosp,42
22,2023-01-14,0,2023-01-14,wk inc flu hosp,89
22,2023-01-14,1,2023-01-21,wk inc flu hosp,70
22,2023-01-14,2,2023-01-28,wk inc flu hosp,42
22,2023-01-14,3,2023-02-04,wk inc flu hosp,34
22,2023-01-21,0,2023-01-21,wk inc flu hosp,70
22,2023-01-21,1,2023-01-28,wk inc flu hosp,42
22,2023-01-21,2,2023-02-04,wk inc flu hosp,34
22,2023-01-21,3,2023-02-11,wk inc flu hosp,55
22,2023-01-28,0,2023-01-28,wk inc flu hosp,42
22,2023-01-28,1,2023-02-04,wk inc flu hosp,34
22,2023-01-28,2,2023-02-11,wk inc flu hosp,55
22,2023-01-28,3,2023-02-18,wk inc flu hosp,28
22,2023-02-04,0,2023-02-04,wk inc flu hosp,34
22,2023-02-04,1,2023-02-11,wk inc flu hosp,55
22,2023-02-04,2,2023-02-18,wk inc flu hosp,28
22,2023-02-04,3,2023-02-25,wk inc flu hosp,23
22,2023-02-11,0,2023-02-11,wk inc flu hosp,55
22,2023-02-11,1,2023-02-18,wk inc flu hosp,28
22,2023-02-11,2,2023-02-25,wk inc flu hosp,23
22,2023-02-11,3,2023-03-04,wk inc flu hosp,26
22,2023-02-18,0,2023-02-18,wk inc flu hosp,28
22,2023-02-18,1,2023-02-25,wk inc flu hosp,23
22,2023-02-18,2,2023-03-04,wk inc flu hosp,26
22,2023-02-18,3,2023-03-11,wk inc flu hosp,18
22,2023-02-25,0,2023-02-25,wk inc flu hosp,23
22,2023-02-25,1,2023-03-04,wk inc flu hosp,26
22,2023-02-25,2,2023-03-11,wk inc flu hosp,18
22,2023-02-25,3,2023-03-18,wk inc flu hosp,26
22,2023-03-04,0,2023-03-04,wk inc flu hosp,26
22,2023-03-04,1,2023-03-11,wk inc flu hosp,18
22,2023-03-04,2,2023-03-18,wk inc flu hosp,26
22,2023-03-04,3,2023-03-25,wk inc flu hosp,21
22,2023-03-11,0,2023-03-11,wk inc flu hosp,18
22,2023-03-11,1,2023-03-18,wk inc flu hosp,26
22,2023-03-11,2,2023-03-25,wk inc flu hosp,21
22,2023-03-11,3,2023-04-01,wk inc flu hosp,25
22,2023-03-18,0,2023-03-18,wk inc flu hosp,26
22,2023-03-18,1,2023-03-25,wk inc flu hosp,21
22,2023-03-18,2,2023-04-01,wk inc flu hosp,25
22,2023-03-18,3,2023-04-08,wk inc flu hosp,21
22,2023-03-25,0,2023-03-25,wk inc flu hosp,21
22,2023-03-25,1,2023-04-01,wk inc flu hosp,25
22,2023-03-25,2,2023-04-08,wk inc flu hosp,21
22,2023-03-25,3,2023-04-15,wk inc flu hosp,11
22,2023-04-01,0,2023-04-01,wk inc flu hosp,25
22,2023-04-01,1,2023-04-08,wk inc flu hosp,21
22,2023-04-01,2,2023-04-15,wk inc flu hosp,11
22,2023-04-01,3,2023-04-22,wk inc flu hosp,27
22,2023-04-08,0,2023-04-08,wk inc flu hosp,21
22,2023-04-08,1,2023-04-15,wk inc flu hosp,11
22,2023-04-08,2,2023-04-22,wk inc flu hosp,27
22,2023-04-08,3,2023-04-29,wk inc flu hosp,19
22,2023-04-15,0,2023-04-15,wk inc flu hosp,11
22,2023-04-15,1,2023-04-22,wk inc flu hosp,27
22,2023-04-15,2,2023-04-29,wk inc flu hosp,19
22,2023-04-15,3,2023-05-06,wk inc flu hosp,10
22,2023-04-22,0,2023-04-22,wk inc flu hosp,27
22,2023-04-22,1,2023-04-29,wk inc flu hosp,19
22,2023-04-22,2,2023-05-06,wk inc flu hosp,10
22,2023-04-22,3,2023-05-13,wk inc flu hosp,17
22,2023-04-29,0,2023-04-29,wk inc flu hosp,19
22,2023-04-29,1,2023-05-06,wk inc flu hosp,10
22,2023-04-29,2,2023-05-13,wk inc flu hosp,17
22,2023-04-29,3,2023-05-20,wk inc flu hosp,19
22,2023-05-06,0,2023-05-06,wk inc flu hosp,10
22,2023-05-06,1,2023-05-13,wk inc flu hosp,17
22,2023-05-06,2,2023-05-20,wk inc flu hosp,19
22,2023-05-06,3,2023-05-27,wk inc flu hosp,11
22,2023-05-13,0,2023-05-13,wk inc flu hosp,17
22,2023-05-13,1,2023-05-20,wk inc flu hosp,19
22,2023-05-13,2,2023-05-27,wk inc flu hosp,11
22,2023-05-13,3,2023-06-03,wk inc flu hosp,14
22,2023-05-20,0,2023-05-20,wk inc flu hosp,19
22,2023-05-20,1,2023-05-27,wk inc flu hosp,11
22,2023-05-20,2,2023-06-03,wk inc flu hosp,14
22,2023-05-20,3,2023-06-10,wk inc flu hosp,14
22,2023-05-27,0,2023-05-27,wk inc flu hosp,11
22,2023-05-27,1,2023-06-03,wk inc flu hosp,14
22,2023-05-27,2,2023-06-10,wk inc flu hosp,14
22,2023-05-27,3,2023-06-17,wk inc flu hosp,9
23,2022-10-22,0,2022-10-22,wk inc flu hosp,0
23,2022-10-22,1,2022-10-29,wk inc flu hosp,3
23,2022-10-22,2,2022-11-05,wk inc flu hosp,3
23,2022-10-22,3,2022-11-12,wk inc flu hosp,11
23,2022-10-29,0,2022-10-29,wk inc flu hosp,3
23,2022-10-29,1,2022-11-05,wk inc flu hosp,3
23,2022-10-29,2,2022-11-12,wk inc flu hosp,11
23,2022-10-29,3,2022-11-19,wk inc flu hosp,14
23,2022-11-05,0,2022-11-05,wk inc flu hosp,3
23,2022-11-05,1,2022-11-12,wk inc flu hosp,11
23,2022-11-05,2,2022-11-19,wk inc flu hosp,14
23,2022-11-05,3,2022-11-26,wk inc flu hosp,34
23,2022-11-12,0,2022-11-12,wk inc flu hosp,11
23,2022-11-12,1,2022-11-19,wk inc flu hosp,14
23,2022-11-12,2,2022-11-26,wk inc flu hosp,34
23,2022-11-12,3,2022-12-03,wk inc flu hosp,110
23,2022-11-19,0,2022-11-19,wk inc flu hosp,14
23,2022-11-19,1,2022-11-26,wk inc flu hosp,34
23,2022-11-19,2,2022-12-03,wk inc flu hosp,110
23,2022-11-19,3,2022-12-10,wk inc flu hosp,120
23,2022-11-26,0,2022-11-26,wk inc flu hosp,34
23,2022-11-26,1,2022-12-03,wk inc flu hosp,110
23,2022-11-26,2,2022-12-10,wk inc flu hosp,120
23,2022-11-26,3,2022-12-17,wk inc flu hosp,196
23,2022-12-03,0,2022-12-03,wk inc flu hosp,110
23,2022-12-03,1,2022-12-10,wk inc flu hosp,120
23,2022-12-03,2,2022-12-17,wk inc flu hosp,196
23,2022-12-03,3,2022-12-24,wk inc flu hosp,212
23,2022-12-10,0,2022-12-10,wk inc flu hosp,120
23,2022-12-10,1,2022-12-17,wk inc flu hosp,196
23,2022-12-10,2,2022-12-24,wk inc flu hosp,212
23,2022-12-10,3,2022-12-31,wk inc flu hosp,186
23,2022-12-17,0,2022-12-17,wk inc flu hosp,196
23,2022-12-17,1,2022-12-24,wk inc flu hosp,212
23,2022-12-17,2,2022-12-31,wk inc flu hosp,186
23,2022-12-17,3,2023-01-07,wk inc flu hosp,109
23,2022-12-24,0,2022-12-24,wk inc flu hosp,212
23,2022-12-24,1,2022-12-31,wk inc flu hosp,186
23,2022-12-24,2,2023-01-07,wk inc flu hosp,109
23,2022-12-24,3,2023-01-14,wk inc flu hosp,53
23,2022-12-31,0,2022-12-31,wk inc flu hosp,186
23,2022-12-31,1,2023-01-07,wk inc flu hosp,109
23,2022-12-31,2,2023-01-14,wk inc flu hosp,53
23,2022-12-31,3,2023-01-21,wk inc flu hosp,31
23,2023-01-07,0,2023-01-07,wk inc flu hosp,109
23,2023-01-07,1,2023-01-14,wk inc flu hosp,53
23,2023-01-07,2,2023-01-21,wk inc flu hosp,31
23,2023-01-07,3,2023-01-28,wk inc flu hosp,11
23,2023-01-14,0,2023-01-14,wk inc flu hosp,53
23,2023-01-14,1,2023-01-21,wk inc flu hosp,31
23,2023-01-14,2,2023-01-28,wk inc flu hosp,11
23,2023-01-14,3,2023-02-04,wk inc flu hosp,9
23,2023-01-21,0,2023-01-21,wk inc flu hosp,31
23,2023-01-21,1,2023-01-28,wk inc flu hosp,11
23,2023-01-21,2,2023-02-04,wk inc flu hosp,9
23,2023-01-21,3,2023-02-11,wk inc flu hosp,7
23,2023-01-28,0,2023-01-28,wk inc flu hosp,11
23,2023-01-28,1,2023-02-04,wk inc flu hosp,9
23,2023-01-28,2,2023-02-11,wk inc flu hosp,7
23,2023-01-28,3,2023-02-18,wk inc flu hosp,3
23,2023-02-04,0,2023-02-04,wk inc flu hosp,9
23,2023-02-04,1,2023-02-11,wk inc flu hosp,7
23,2023-02-04,2,2023-02-18,wk inc flu hosp,3
23,2023-02-04,3,2023-02-25,wk inc flu hosp,0
23,2023-02-11,0,2023-02-11,wk inc flu hosp,7
23,2023-02-11,1,2023-02-18,wk inc flu hosp,3
23,2023-02-11,2,2023-02-25,wk inc flu hosp,0
23,2023-02-11,3,2023-03-04,wk inc flu hosp,4
23,2023-02-18,0,2023-02-18,wk inc flu hosp,3
23,2023-02-18,1,2023-02-25,wk inc flu hosp,0
23,2023-02-18,2,2023-03-04,wk inc flu hosp,4
23,2023-02-18,3,2023-03-11,wk inc flu hosp,0
23,2023-02-25,0,2023-02-25,wk inc flu hosp,0
23,2023-02-25,1,2023-03-04,wk inc flu hosp,4
23,2023-02-25,2,2023-03-11,wk inc flu hosp,0
23,2023-02-25,3,2023-03-18,wk inc flu hosp,5
23,2023-03-04,0,2023-03-04,wk inc flu hosp,4
23,2023-03-04,1,2023-03-11,wk inc flu hosp,0
23,2023-03-04,2,2023-03-18,wk inc flu hosp,5
23,2023-03-04,3,2023-03-25,wk inc flu hosp,1
23,2023-03-11,0,2023-03-11,wk inc flu hosp,0
23,2023-03-11,1,2023-03-18,wk inc flu hosp,5
23,2023-03-11,2,2023-03-25,wk inc flu hosp,1
23,2023-03-11,3,2023-04-01,wk inc flu hosp,5
23,2023-03-18,0,2023-03-18,wk inc flu hosp,5
23,2023-03-18,1,2023-03-25,wk inc flu hosp,1
23,2023-03-18,2,2023-04-01,wk inc flu hosp,5
23,2023-03-18,3,2023-04-08,wk inc flu hosp,2
23,2023-03-25,0,2023-03-25,wk inc flu hosp,1
23,2023-03-25,1,2023-04-01,wk inc flu hosp,5
23,2023-03-25,2,2023-04-08,wk inc flu hosp,2
23,2023-03-25,3,2023-04-15,wk inc flu hosp,1
23,2023-04-01,0,2023-04-01,wk inc flu hosp,5
23,2023-04-01,1,2023-04-08,wk inc flu hosp,2
23,2023-04-01,2,2023-04-15,wk inc flu hosp,1
23,2023-04-01,3,2023-04-22,wk inc flu hosp,4
23,2023-04-08,0,2023-04-08,wk inc flu hosp,2
23,2023-04-08,1,2023-04-15,wk inc flu hosp,1
23,2023-04-08,2,2023-04-22,wk inc flu hosp,4
23,2023-04-08,3,2023-04-29,wk inc flu hosp,0
23,2023-04-15,0,2023-04-15,wk inc flu hosp,1
23,2023-04-15,1,2023-04-22,wk inc flu hosp,4
23,2023-04-15,2,2023-04-29,wk inc flu hosp,0
23,2023-04-15,3,2023-05-06,wk inc flu hosp,2
23,2023-04-22,0,2023-04-22,wk inc flu hosp,4
23,2023-04-22,1,2023-04-29,wk inc flu hosp,0
23,2023-04-22,2,2023-05-06,wk inc flu hosp,2
23,2023-04-22,3,2023-05-13,wk inc flu hosp,4
23,2023-04-29,0,2023-04-29,wk inc flu hosp,0
23,2023-04-29,1,2023-05-06,wk inc flu hosp,2
23,2023-04-29,2,2023-05-13,wk inc flu hosp,4
23,2023-04-29,3,2023-05-20,wk inc flu hosp,5
23,2023-05-06,0,2023-05-06,wk inc flu hosp,2
23,2023-05-06,1,2023-05-13,wk inc flu hosp,4
23,2023-05-06,2,2023-05-20,wk inc flu hosp,5
23,2023-05-06,3,2023-05-27,wk inc flu hosp,2
23,2023-05-13,0,2023-05-13,wk inc flu hosp,4
23,2023-05-13,1,2023-05-20,wk inc flu hosp,5
23,2023-05-13,2,2023-05-27,wk inc flu hosp,2
23,2023-05-13,3,2023-06-03,wk inc flu hosp,3
23,2023-05-20,0,2023-05-20,wk inc flu hosp,5
23,2023-05-20,1,2023-05-27,wk inc flu hosp,2
23,2023-05-20,2,2023-06-03,wk inc flu hosp,3
23,2023-05-20,3,2023-06-10,wk inc flu hosp,1
23,2023-05-27,0,2023-05-27,wk inc flu hosp,2
23,2023-05-27,1,2023-06-03,wk inc flu hosp,3
23,2023-05-27,2,2023-06-10,wk inc flu hosp,1
23,2023-05-27,3,2023-06-17,wk inc flu hosp,1
24,2022-10-22,0,2022-10-22,wk inc flu hosp,49
24,2022-10-22,1,2022-10-29,wk inc flu hosp,109
24,2022-10-22,2,2022-11-05,wk inc flu hosp,165
24,2022-10-22,3,2022-11-12,wk inc flu hosp,224
24,2022-10-29,0,2022-10-29,wk inc flu hosp,109
24,2022-10-29,1,2022-11-05,wk inc flu hosp,165
24,2022-10-29,2,2022-11-12,wk inc flu hosp,224
24,2022-10-29,3,2022-11-19,wk inc flu hosp,218
24,2022-11-05,0,2022-11-05,wk inc flu hosp,165
24,2022-11-05,1,2022-11-12,wk inc flu hosp,224
24,2022-11-05,2,2022-11-19,wk inc flu hosp,218
24,2022-11-05,3,2022-11-26,wk inc flu hosp,332
24,2022-11-12,0,2022-11-12,wk inc flu hosp,224
24,2022-11-12,1,2022-11-19,wk inc flu hosp,218
24,2022-11-12,2,2022-11-26,wk inc flu hosp,332
24,2022-11-12,3,2022-12-03,wk inc flu hosp,405
24,2022-11-19,0,2022-11-19,wk inc flu hosp,218
24,2022-11-19,1,2022-11-26,wk inc flu hosp,332
24,2022-11-19,2,2022-12-03,wk inc flu hosp,405
24,2022-11-19,3,2022-12-10,wk inc flu hosp,319
24,2022-11-26,0,2022-11-26,wk inc flu hosp,332
24,2022-11-26,1,2022-12-03,wk inc flu hosp,405
24,2022-11-26,2,2022-12-10,wk inc flu hosp,319
24,2022-11-26,3,2022-12-17,wk inc flu hosp,278
24,2022-12-03,0,2022-12-03,wk inc flu hosp,405
24,2022-12-03,1,2022-12-10,wk inc flu hosp,319
24,2022-12-03,2,2022-12-17,wk inc flu hosp,278
24,2022-12-03,3,2022-12-24,wk inc flu hosp,227
24,2022-12-10,0,2022-12-10,wk inc flu hosp,319
24,2022-12-10,1,2022-12-17,wk inc flu hosp,278
24,2022-12-10,2,2022-12-24,wk inc flu hosp,227
24,2022-12-10,3,2022-12-31,wk inc flu hosp,221
24,2022-12-17,0,2022-12-17,wk inc flu hosp,278
24,2022-12-17,1,2022-12-24,wk inc flu hosp,227
24,2022-12-17,2,2022-12-31,wk inc flu hosp,221
24,2022-12-17,3,2023-01-07,wk inc flu hosp,161
24,2022-12-24,0,2022-12-24,wk inc flu hosp,227
24,2022-12-24,1,2022-12-31,wk inc flu hosp,221
24,2022-12-24,2,2023-01-07,wk inc flu hosp,161
24,2022-12-24,3,2023-01-14,wk inc flu hosp,102
24,2022-12-31,0,2022-12-31,wk inc flu hosp,221
24,2022-12-31,1,2023-01-07,wk inc flu hosp,161
24,2022-12-31,2,2023-01-14,wk inc flu hosp,102
24,2022-12-31,3,2023-01-21,wk inc flu hosp,61
24,2023-01-07,0,2023-01-07,wk inc flu hosp,161
24,2023-01-07,1,2023-01-14,wk inc flu hosp,102
24,2023-01-07,2,2023-01-21,wk inc flu hosp,61
24,2023-01-07,3,2023-01-28,wk inc flu hosp,37
