date,location,value
2022-06-18,27,9
2022-06-18,29,24
2022-06-18,28,19
2022-06-18,30,1
2022-06-18,37,73
2022-06-18,38,0
2022-06-18,31,3
2022-06-18,33,2
2022-06-18,34,49
2022-06-18,35,16
2022-06-18,32,48
2022-06-18,36,89
2022-06-18,39,24
2022-06-18,40,28
2022-06-18,41,12
2022-06-18,42,43
2022-06-18,72,35
2022-06-18,44,1
2022-06-18,45,29
2022-06-18,46,2
2022-06-18,47,27
2022-06-18,48,140
2022-06-18,US,1861
2022-06-18,49,2
2022-06-18,51,42
2022-06-18,50,2
2022-06-18,53,46
2022-06-18,55,8
2022-06-18,54,7
2022-06-18,56,3
2022-06-25,02,3
2022-06-25,01,14
2022-06-25,05,16
2022-06-25,04,41
2022-06-25,06,238
2022-06-25,08,9
2022-06-25,09,4
2022-06-25,11,3
2022-06-25,10,4
2022-06-25,12,321
2022-06-25,13,26
2022-06-25,15,6
2022-06-25,19,7
2022-06-25,16,3
2022-06-25,17,18
2022-06-25,18,21
2022-06-25,20,3
2022-06-25,21,16
2022-06-25,22,8
2022-06-25,25,17
2022-06-25,24,22
2022-06-25,23,3
2022-06-25,26,18
2022-06-25,27,0
2022-06-25,29,18
2022-06-25,28,19
2022-06-25,30,0
2022-06-25,37,48
2022-06-25,38,0
2022-06-25,31,7
2022-06-25,33,1
2022-06-25,34,17
2022-06-25,35,8
2022-06-25,32,30
2022-06-25,36,63
2022-06-25,39,12
2022-06-25,40,30
2022-06-25,41,7
2022-06-25,42,38
2022-06-25,72,14
2022-06-25,44,1
2022-06-25,45,29
2022-06-25,46,3
2022-06-25,47,22
2022-06-25,48,120
2022-06-25,US,1432
2022-06-25,49,6
2022-06-25,51,37
2022-06-25,50,0
2022-06-25,53,67
2022-06-25,55,8
2022-06-25,54,6
2022-06-25,56,0
2022-07-02,02,2
2022-07-02,01,10
2022-07-02,05,11
2022-07-02,04,13
2022-07-02,06,192
2022-07-02,08,14
2022-07-02,09,9
2022-07-02,11,1
2022-07-02,10,0
2022-07-02,12,205
2022-07-02,13,34
2022-07-02,15,4
2022-07-02,19,4
2022-07-02,16,3
2022-07-02,17,11
2022-07-02,18,17
2022-07-02,20,4
2022-07-02,21,4
2022-07-02,22,4
2022-07-02,25,8
2022-07-02,24,13
2022-07-02,23,3
2022-07-02,26,9
2022-07-02,27,1
2022-07-02,29,14
2022-07-02,28,17
2022-07-02,30,4
2022-07-02,37,41
2022-07-02,38,0
2022-07-02,31,8
2022-07-02,33,3
2022-07-02,34,17
2022-07-02,35,14
2022-07-02,32,24
2022-07-02,36,43
2022-07-02,39,18
2022-07-02,40,25
2022-07-02,41,2
2022-07-02,42,44
2022-07-02,72,28
2022-07-02,44,0
2022-07-02,45,15
2022-07-02,46,1
2022-07-02,47,27
2022-07-02,48,94
2022-07-02,US,1133
2022-07-02,49,5
2022-07-02,51,47
2022-07-02,50,3
2022-07-02,53,50
2022-07-02,55,7
2022-07-02,54,4
2022-07-02,56,2
2022-07-09,02,3
2022-07-09,01,24
2022-07-09,05,6
2022-07-09,04,15
2022-07-09,06,122
2022-07-09,08,11
2022-07-09,09,4
2022-07-09,11,2
2022-07-09,10,1
2022-07-09,12,177
2022-07-09,13,23
2022-07-09,15,2
2022-07-09,19,3
2022-07-09,16,4
2022-07-09,17,9
2022-07-09,18,12
2022-07-09,20,3
2022-07-09,21,7
2022-07-09,22,3
2022-07-09,25,15
2022-07-09,24,15
2022-07-09,23,0
2022-07-09,26,12
2022-07-09,27,2
2022-07-09,29,15
2022-07-09,28,24
2022-07-09,30,3
2022-07-09,37,19
2022-07-09,38,0
2022-07-09,31,8
2022-07-09,33,1
2022-07-09,34,18
2022-07-09,35,0
2022-07-09,32,18
2022-07-09,36,35
2022-07-09,39,4
2022-07-09,40,26
2022-07-09,41,0
2022-07-09,42,40
2022-07-09,72,20
2022-07-09,44,0
2022-07-09,45,15
2022-07-09,46,0
2022-07-09,47,12
2022-07-09,48,78
2022-07-09,US,875
2022-07-09,49,0
2022-07-09,51,25
2022-07-09,50,1
2022-07-09,53,27
2022-07-09,55,2
2022-07-09,54,7
2022-07-09,56,2
2022-07-16,02,0
2022-07-16,01,21
2022-07-16,05,21
2022-07-16,04,13
2022-07-16,06,102
2022-07-16,08,11
2022-07-16,09,3
2022-07-16,11,1
2022-07-16,10,1
2022-07-16,12,134
2022-07-16,13,26
2022-07-16,15,0
2022-07-16,19,0
2022-07-16,16,4
2022-07-16,17,14
2022-07-16,18,11
2022-07-16,20,2
2022-07-16,21,9
2022-07-16,22,5
2022-07-16,25,14
2022-07-16,24,5
2022-07-16,23,0
2022-07-16,26,6
2022-07-16,27,2
2022-07-16,29,14
2022-07-16,28,18
2022-07-16,30,1
2022-07-16,37,41
2022-07-16,38,1
2022-07-16,31,4
2022-07-16,33,0
2022-07-16,34,20
2022-07-16,35,6
2022-07-16,32,16
2022-07-16,36,36
2022-07-16,39,8
2022-07-16,40,22
2022-07-16,41,7
2022-07-16,42,25
2022-07-16,72,12
2022-07-16,44,1
2022-07-16,45,9
2022-07-16,46,0
2022-07-16,47,11
2022-07-16,48,114
2022-07-16,US,841
2022-07-16,49,0
2022-07-16,51,28
2022-07-16,50,1
2022-07-16,53,30
2022-07-16,55,1
2022-07-16,54,8
2022-07-16,56,2
2022-07-23,02,0
2022-07-23,01,10
2022-07-23,05,14
2022-07-23,04,19
2022-07-23,06,64
2022-07-23,08,8
2022-07-23,09,6
2022-07-23,11,0
2022-07-23,10,0
2022-07-23,12,97
2022-07-23,13,26
2022-07-23,15,1
2022-07-23,19,1
2022-07-23,16,0
2022-07-23,17,3
2022-07-23,18,7
2022-07-23,20,3
2022-07-23,21,3
2022-07-23,22,15
2022-07-23,25,12
2022-07-23,24,5
2022-07-23,23,2
2022-07-23,26,7
2022-07-23,27,3
2022-07-23,29,18
2022-07-23,28,24
2022-07-23,30,0
2022-07-23,37,41
2022-07-23,38,2
2022-07-23,31,1
2022-07-23,33,2
2022-07-23,34,7
2022-07-23,35,5
2022-07-23,32,3
2022-07-23,36,12
2022-07-23,39,12
2022-07-23,40,6
2022-07-23,41,1
2022-07-23,42,37
2022-07-23,72,17
2022-07-23,44,0
2022-07-23,45,17
2022-07-23,46,8
2022-07-23,47,15
2022-07-23,48,99
2022-07-23,US,700
2022-07-23,49,0
2022-07-23,51,40
2022-07-23,50,0
2022-07-23,53,23
2022-07-23,55,0
2022-07-23,54,4
2022-07-23,56,0
2022-07-30,02,0
2022-07-30,01,19
2022-07-30,05,5
2022-07-30,04,21
2022-07-30,06,46
2022-07-30,08,9
2022-07-30,09,4
2022-07-30,11,0
2022-07-30,10,2
2022-07-30,12,81
2022-07-30,13,33
2022-07-30,15,2
2022-07-30,19,0
2022-07-30,16,1
2022-07-30,17,12
2022-07-30,18,18
2022-07-30,20,5
2022-07-30,21,7
2022-07-30,22,2
2022-07-30,25,5
2022-07-30,24,5
2022-07-30,23,0
2022-07-30,26,4
2022-07-30,27,3
2022-07-30,29,14
2022-07-30,28,17
2022-07-30,30,0
2022-07-30,37,8
2022-07-30,38,0
2022-07-30,31,4
2022-07-30,33,2
2022-07-30,34,10
2022-07-30,35,3
2022-07-30,32,6
2022-07-30,36,15
2022-07-30,39,7
2022-07-30,40,6
2022-07-30,41,2
2022-07-30,42,28
2022-07-30,72,16
2022-07-30,44,0
2022-07-30,45,20
2022-07-30,46,9
2022-07-30,47,20
2022-07-30,48,87
2022-07-30,US,610
2022-07-30,49,1
2022-07-30,51,29
2022-07-30,50,0
2022-07-30,53,15
2022-07-30,55,3
2022-07-30,54,1
2022-07-30,56,2
2022-08-06,02,0
2022-08-06,01,12
2022-08-06,05,8
2022-08-06,04,11
2022-08-06,06,39
2022-08-06,08,14
2022-08-06,09,3
2022-08-06,11,2
2022-08-06,10,0
2022-08-06,12,87
2022-08-06,13,31
2022-08-06,15,3
2022-08-06,19,1
2022-08-06,16,2
2022-08-06,17,13
2022-08-06,18,11
2022-08-06,20,2
2022-08-06,21,9
2022-08-06,22,5
2022-08-06,25,11
2022-08-06,24,3
2022-08-06,23,0
2022-08-06,26,0
2022-08-06,27,2
2022-08-06,29,22
2022-08-06,28,21
2022-08-06,30,0
2022-08-06,37,2
2022-08-06,38,2
2022-08-06,31,2
2022-08-06,33,1
2022-08-06,34,19
2022-08-06,35,6
2022-08-06,32,1
2022-08-06,36,11
2022-08-06,39,3
2022-08-06,40,24
2022-08-06,41,0
2022-08-06,42,28
2022-08-06,72,16
2022-08-06,44,0
2022-08-06,45,11
2022-08-06,46,5
2022-08-06,47,47
2022-08-06,48,83
2022-08-06,US,630
2022-08-06,49,1
2022-08-06,51,25
2022-08-06,50,0
2022-08-06,53,17
2022-08-06,55,5
2022-08-06,54,9
2022-08-06,56,0
2022-08-13,02,1
2022-08-13,01,19
2022-08-13,05,7
2022-08-13,04,11
2022-08-13,06,38
2022-08-13,08,8
2022-08-13,09,0
2022-08-13,11,0
2022-08-13,10,1
2022-08-13,12,89
2022-08-13,13,13
2022-08-13,15,2
2022-08-13,19,2
2022-08-13,16,0
2022-08-13,17,12
2022-08-13,18,7
2022-08-13,20,2
2022-08-13,21,6
2022-08-13,22,7
2022-08-13,25,9
2022-08-13,24,5
2022-08-13,23,2
2022-08-13,26,5
2022-08-13,27,5
2022-08-13,29,17
2022-08-13,28,13
2022-08-13,30,0
2022-08-13,37,12
2022-08-13,38,2
2022-08-13,31,0
2022-08-13,33,1
2022-08-13,34,6
2022-08-13,35,7
2022-08-13,32,1
2022-08-13,36,10
2022-08-13,39,1
2022-08-13,40,9
2022-08-13,41,2
2022-08-13,42,30
2022-08-13,72,22
2022-08-13,44,0
2022-08-13,45,13
2022-08-13,46,7
2022-08-13,47,16
2022-08-13,48,92
2022-08-13,US,562
2022-08-13,49,2
2022-08-13,51,33
2022-08-13,50,0
2022-08-13,53,13
2022-08-13,55,1
2022-08-13,54,1
2022-08-13,56,0
2022-08-20,02,1
2022-08-20,01,11
2022-08-20,05,4
2022-08-20,04,18
2022-08-20,06,39
2022-08-20,08,11
2022-08-20,09,2
2022-08-20,11,0
2022-08-20,10,1
2022-08-20,12,67
2022-08-20,13,19
2022-08-20,15,0
2022-08-20,19,3
2022-08-20,16,2
2022-08-20,17,14
2022-08-20,18,10
2022-08-20,20,3
2022-08-20,21,6
2022-08-20,22,6
2022-08-20,25,3
2022-08-20,24,10
2022-08-20,23,0
2022-08-20,26,0
2022-08-20,27,1
2022-08-20,29,11
2022-08-20,28,16
2022-08-20,30,1
2022-08-20,37,13
2022-08-20,38,0
2022-08-20,31,7
2022-08-20,33,0
2022-08-20,34,15
2022-08-20,35,7
2022-08-20,32,2
2022-08-20,36,19
2022-08-20,39,12
2022-08-20,40,7
2022-08-20,41,0
2022-08-20,42,44
2022-08-20,72,15
2022-08-20,44,0
2022-08-20,45,6
2022-08-20,46,8
2022-08-20,47,15
2022-08-20,48,107
2022-08-20,US,573
2022-08-20,49,1
2022-08-20,51,21
2022-08-20,50,0
2022-08-20,53,12
2022-08-20,55,1
2022-08-20,54,2
2022-08-20,56,0
2022-08-27,02,1
2022-08-27,01,19
2022-08-27,05,3
2022-08-27,04,16
2022-08-27,06,33
2022-08-27,08,1
2022-08-27,09,9
2022-08-27,11,1
2022-08-27,10,1
2022-08-27,12,75
2022-08-27,13,17
2022-08-27,15,1
2022-08-27,19,1
2022-08-27,16,1
2022-08-27,17,15
2022-08-27,18,15
2022-08-27,20,1
2022-08-27,21,6
2022-08-27,22,10
2022-08-27,25,12
2022-08-27,24,5
2022-08-27,23,0
2022-08-27,26,2
2022-08-27,27,0
2022-08-27,29,6
2022-08-27,28,15
2022-08-27,30,0
2022-08-27,37,13
2022-08-27,38,0
2022-08-27,31,8
2022-08-27,33,0
2022-08-27,34,12
2022-08-27,35,6
2022-08-27,32,7
2022-08-27,36,26
2022-08-27,39,14
2022-08-27,40,10
2022-08-27,41,0
2022-08-27,42,29
2022-08-27,72,23
2022-08-27,44,0
2022-08-27,45,10
2022-08-27,46,6
2022-08-27,47,16
2022-08-27,48,111
2022-08-27,US,595
2022-08-27,49,0
2022-08-27,51,24
2022-08-27,50,0
2022-08-27,53,7
2022-08-27,55,3
2022-08-27,54,4
2022-08-27,56,0
2022-09-03,02,0
2022-09-03,01,21
2022-09-03,05,8
2022-09-03,04,16
2022-09-03,06,35
2022-09-03,08,1
2022-09-03,09,4
2022-09-03,11,0
2022-09-03,10,3
2022-09-03,12,70
2022-09-03,13,22
2022-09-03,15,2
2022-09-03,19,3
2022-09-03,16,3
2022-09-03,17,10
2022-09-03,18,22
2022-09-03,20,3
2022-09-03,21,6
2022-09-03,22,6
2022-09-03,25,7
2022-09-03,24,1
2022-09-03,23,0
2022-09-03,26,1
2022-09-03,27,1
2022-09-03,29,10
2022-09-03,28,19
2022-09-03,30,0
2022-09-03,37,8
2022-09-03,38,3
2022-09-03,31,8
2022-09-03,33,0
2022-09-03,34,9
2022-09-03,35,21
2022-09-03,32,3
2022-09-03,36,21
2022-09-03,39,13
2022-09-03,40,9
2022-09-03,41,0
2022-09-03,42,40
2022-09-03,72,29
2022-09-03,44,0
2022-09-03,45,14
2022-09-03,46,7
2022-09-03,47,17
2022-09-03,48,83
2022-09-03,US,601
2022-09-03,49,1
2022-09-03,51,29
2022-09-03,50,1
2022-09-03,53,8
2022-09-03,55,2
2022-09-03,54,1
2022-09-03,56,0
2022-09-10,02,5
2022-09-10,01,11
2022-09-10,05,6
2022-09-10,04,5
2022-09-10,06,29
2022-09-10,08,3
2022-09-10,09,3
2022-09-10,11,0
2022-09-10,10,0
2022-09-10,12,60
2022-09-10,13,38
2022-09-10,15,1
2022-09-10,19,0
2022-09-10,16,0
2022-09-10,17,3
2022-09-10,18,27
2022-09-10,20,0
2022-09-10,21,19
2022-09-10,22,19
2022-09-10,25,4
2022-09-10,24,3
2022-09-10,23,0
2022-09-10,26,10
2022-09-10,27,1
2022-09-10,29,4
2022-09-10,28,22
2022-09-10,30,0
2022-09-10,37,14
2022-09-10,38,0
2022-09-10,31,4
2022-09-10,33,0
2022-09-10,34,13
2022-09-10,35,7
2022-09-10,32,6
2022-09-10,36,14
2022-09-10,39,16
2022-09-10,40,10
2022-09-10,41,1
2022-09-10,42,35
2022-09-10,72,39
2022-09-10,44,0
2022-09-10,45,8
2022-09-10,46,7
2022-09-10,47,24
2022-09-10,48,121
2022-09-10,US,623
2022-09-10,49,1
2022-09-10,51,20
2022-09-10,50,0
2022-09-10,53,10
2022-09-10,55,0
2022-09-10,54,0
2022-09-10,56,0
2022-09-17,02,0
2022-09-17,01,17
2022-09-17,05,4
2022-09-17,04,7
2022-09-17,06,24
2022-09-17,08,3
2022-09-17,09,4
2022-09-17,11,0
2022-09-17,10,2
2022-09-17,12,78
2022-09-17,13,36
2022-09-17,15,2
2022-09-17,19,1
2022-09-17,16,1
2022-09-17,17,5
2022-09-17,18,26
2022-09-17,20,0
2022-09-17,21,3
2022-09-17,22,18
2022-09-17,25,2
2022-09-17,24,8
2022-09-17,23,0
2022-09-17,26,3
2022-09-17,27,0
2022-09-17,29,6
2022-09-17,28,32
2022-09-17,30,1
2022-09-17,37,17
2022-09-17,38,0
2022-09-17,31,7
2022-09-17,33,3
2022-09-17,34,9
2022-09-17,35,4
2022-09-17,32,8
2022-09-17,36,20
2022-09-17,39,5
2022-09-17,40,9
2022-09-17,41,1
2022-09-17,42,29
2022-09-17,72,49
2022-09-17,44,0
2022-09-17,45,8
2022-09-17,46,7
2022-09-17,47,20
2022-09-17,48,122
2022-09-17,US,644
2022-09-17,49,0
2022-09-17,51,27
2022-09-17,50,0
2022-09-17,53,15
2022-09-17,55,0
2022-09-17,54,1
2022-09-17,56,0
2022-09-24,02,0
2022-09-24,01,20
2022-09-24,05,8
2022-09-24,04,9
2022-09-24,06,35
2022-09-24,08,4
2022-09-24,09,3
2022-09-24,11,1
2022-09-24,10,0
2022-09-24,12,81
2022-09-24,13,39
2022-09-24,15,3
2022-09-24,19,7
2022-09-24,16,3
2022-09-24,17,16
2022-09-24,18,34
2022-09-24,20,1
2022-09-24,21,11
2022-09-24,22,23
2022-09-24,25,4
2022-09-24,24,3
2022-09-24,23,0
2022-09-24,26,5
2022-09-24,27,3
2022-09-24,29,7
2022-09-24,28,20
2022-09-24,30,0
2022-09-24,37,13
2022-09-24,38,1
2022-09-24,31,9
2022-09-24,33,2
2022-09-24,34,19
2022-09-24,35,9
2022-09-24,32,9
2022-09-24,36,12
2022-09-24,39,12
2022-09-24,40,8
2022-09-24,41,1
2022-09-24,42,35
2022-09-24,72,50
2022-09-24,44,0
2022-09-24,45,18
2022-09-24,46,7
2022-09-24,47,35
2022-09-24,48,128
2022-09-24,US,742
2022-09-24,49,1
2022-09-24,51,18
2022-09-24,50,0
2022-09-24,53,10
2022-09-24,55,4
2022-09-24,54,1
2022-09-24,56,0
2022-10-01,02,2
2022-10-01,01,24
2022-10-01,05,10
2022-10-01,04,10
2022-10-01,06,72
2022-10-01,08,3
2022-10-01,09,2
2022-10-01,11,0
2022-10-01,10,0
2022-10-01,12,77
2022-10-01,13,54
2022-10-01,15,5
2022-10-01,19,5
2022-10-01,16,2
2022-10-01,17,11
2022-10-01,18,33
2022-10-01,20,5
2022-10-01,21,3
2022-10-01,22,38
2022-10-01,25,4
2022-10-01,24,9
2022-10-01,23,1
2022-10-01,26,4
2022-10-01,27,2
2022-10-01,29,14
2022-10-01,28,35
2022-10-01,30,2
2022-10-01,37,21
2022-10-01,38,0
2022-10-01,31,11
2022-10-01,33,0
2022-10-01,34,17
2022-10-01,35,12
2022-10-01,32,14
2022-10-01,36,29
2022-10-01,39,17
2022-10-01,40,6
2022-10-01,41,1
2022-10-01,42,53
2022-10-01,72,41
2022-10-01,44,1
2022-10-01,45,18
2022-10-01,46,10
2022-10-01,47,41
2022-10-01,48,137
2022-10-01,US,896
2022-10-01,49,0
2022-10-01,51,30
2022-10-01,50,0
2022-10-01,53,8
2022-10-01,55,1
2022-10-01,54,1
2022-10-01,56,0
2022-10-08,02,3
2022-10-08,01,41
2022-10-08,05,21
2022-10-08,04,18
2022-10-08,06,93
2022-10-08,08,1
2022-10-08,09,3
2022-10-08,11,1
2022-10-08,10,0
2022-10-08,12,110
2022-10-08,13,87
2022-10-08,15,4
2022-10-08,19,5
2022-10-08,16,1
2022-10-08,17,11
2022-10-08,18,51
2022-10-08,20,5
2022-10-08,21,10
2022-10-08,22,43
2022-10-08,25,8
2022-10-08,24,21
2022-10-08,23,0
2022-10-08,26,13
2022-10-08,27,11
2022-10-08,29,6
2022-10-08,28,58
2022-10-08,30,0
2022-10-08,37,22
2022-10-08,38,0
2022-10-08,31,22
2022-10-08,33,0
2022-10-08,34,28
2022-10-08,35,27
2022-10-08,32,37
2022-10-08,36,38
2022-10-08,39,18
2022-10-08,40,7
2022-10-08,41,1
2022-10-08,42,59
2022-10-08,72,41
2022-10-08,44,1
2022-10-08,45,38
2022-10-08,46,10
2022-10-08,47,41
2022-10-08,48,239
2022-10-08,US,1331
2022-10-08,49,2
2022-10-08,51,50
2022-10-08,50,1
2022-10-08,53,17
2022-10-08,55,1
2022-10-08,54,5
2022-10-08,56,1
2022-10-15,02,2
2022-10-15,01,86
2022-10-15,05,40
2022-10-15,04,14
2022-10-15,06,97
2022-10-15,08,5
2022-10-15,09,9
2022-10-15,11,2
2022-10-15,10,0
2022-10-15,12,105
2022-10-15,13,113
2022-10-15,15,6
2022-10-15,19,7
2022-10-15,16,1
2022-10-15,17,31
2022-10-15,18,57
2022-10-15,20,7
2022-10-15,21,23
2022-10-15,22,82
2022-10-15,25,7
2022-10-15,24,25
2022-10-15,23,0
2022-10-15,26,14
2022-10-15,27,7
2022-10-15,29,12
2022-10-15,28,70
2022-10-15,30,0
2022-10-15,37,32
2022-10-15,38,2
2022-10-15,31,9
2022-10-15,33,0
2022-10-15,34,31
2022-10-15,35,22
2022-10-15,32,8
2022-10-15,36,49
2022-10-15,39,32
2022-10-15,40,17
2022-10-15,41,2
2022-10-15,42,76
2022-10-15,72,56
2022-10-15,44,0
2022-10-15,45,37
2022-10-15,46,13
2022-10-15,47,65
2022-10-15,48,329
2022-10-15,US,1694
2022-10-15,49,1
2022-10-15,51,52
2022-10-15,50,1
2022-10-15,53,17
2022-10-15,55,6
2022-10-15,54,12
2022-10-15,56,3
2022-10-22,02,3
2022-10-22,01,141
2022-10-22,05,50
2022-10-22,04,22
2022-10-22,06,124
2022-10-22,08,15
2022-10-22,09,9
2022-10-22,11,8
2022-10-22,10,1
2022-10-22,12,125
2022-10-22,13,119
2022-10-22,15,4
2022-10-22,19,10
2022-10-22,16,1
2022-10-22,17,45
2022-10-22,18,72
2022-10-22,20,16
2022-10-22,21,15
2022-10-22,22,97
2022-10-22,25,8
2022-10-22,24,49
2022-10-22,23,0
2022-10-22,26,17
2022-10-22,27,11
2022-10-22,29,23
2022-10-22,28,90
2022-10-22,30,0
2022-10-22,37,79
2022-10-22,38,1
2022-10-22,31,14
2022-10-22,33,1
2022-10-22,34,32
2022-10-22,35,29
2022-10-22,32,14
2022-10-22,36,49
2022-10-22,39,39
2022-10-22,40,36
2022-10-22,41,6
2022-10-22,42,97
2022-10-22,72,54
2022-10-22,44,2
2022-10-22,45,88
2022-10-22,46,12
2022-10-22,47,94
2022-10-22,48,509
2022-10-22,US,2380
2022-10-22,49,8
2022-10-22,51,89
2022-10-22,50,0
2022-10-22,53,20
2022-10-22,55,8
2022-10-22,54,23
2022-10-22,56,1
2022-10-29,02,14
2022-10-29,01,262
2022-10-29,05,84
2022-10-29,04,34
2022-10-29,06,211
2022-10-29,08,32
2022-10-29,09,37
2022-10-29,11,11
2022-10-29,10,4
2022-10-29,12,260
2022-10-29,13,176
2022-10-29,15,6
2022-10-29,19,19
2022-10-29,16,1
2022-10-29,17,104
2022-10-29,18,102
2022-10-29,20,20
2022-10-29,21,66
2022-10-29,22,188
2022-10-29,25,14
2022-10-29,24,109
2022-10-29,23,3
2022-10-29,26,46
2022-10-29,27,43
2022-10-29,29,56
2022-10-29,28,165
2022-10-29,30,5
2022-10-29,37,211
2022-10-29,38,2
2022-10-29,31,16
2022-10-29,33,0
2022-10-29,34,76
2022-10-29,35,56
2022-10-29,32,12
2022-10-29,36,107
2022-10-29,39,115
2022-10-29,40,59
2022-10-29,41,5
2022-10-29,42,179
2022-10-29,72,76
2022-10-29,44,0
2022-10-29,45,163
2022-10-29,46,9
2022-10-29,47,130
2022-10-29,48,744
2022-10-29,US,4353
2022-10-29,49,11
2022-10-29,51,186
2022-10-29,50,1
2022-10-29,53,35
2022-10-29,55,17
2022-10-29,54,66
2022-10-29,56,5
2022-11-05,02,10
2022-11-05,01,360
2022-11-05,05,141
2022-11-05,04,84
2022-11-05,06,456
2022-11-05,08,32
2022-11-05,09,41
2022-11-05,11,36
2022-11-05,10,11
2022-11-05,12,304
2022-11-05,13,217
2022-11-05,15,8
2022-11-05,19,16
2022-11-05,16,20
2022-11-05,17,181
2022-11-05,18,149
2022-11-05,20,37
2022-11-05,21,139
2022-11-05,22,170
2022-11-05,25,31
2022-11-05,24,165
2022-11-05,23,3
2022-11-05,26,59
2022-11-05,27,85
2022-11-05,29,71
2022-11-05,28,255
2022-11-05,30,5
2022-11-05,37,281
2022-11-05,38,5
2022-11-05,31,28
2022-11-05,33,3
2022-11-05,34,183
2022-11-05,35,97
2022-11-05,32,31
2022-11-05,36,206
2022-11-05,39,211
2022-11-05,40,46
2022-11-05,41,46
2022-11-05,42,238
2022-11-05,72,106
2022-11-05,44,3
2022-11-05,45,258
2022-11-05,46,9
2022-11-05,47,261
2022-11-05,48,984
2022-11-05,US,6571
2022-11-05,49,5
2022-11-05,51,315
2022-11-05,50,1
2022-11-05,53,42
2022-11-05,55,34
2022-11-05,54,84
2022-11-05,56,8
2022-11-12,02,20
2022-11-12,01,303
2022-11-12,05,212
2022-11-12,04,153
2022-11-12,06,928
2022-11-12,08,61
2022-11-12,09,58
2022-11-12,11,44
2022-11-12,10,15
2022-11-12,12,490
2022-11-12,13,250
2022-11-12,15,25
2022-11-12,19,23
2022-11-12,16,14
2022-11-12,17,276
2022-11-12,18,141
2022-11-12,20,49
2022-11-12,21,227
2022-11-12,22,167
2022-11-12,25,43
2022-11-12,24,224
2022-11-12,23,11
2022-11-12,26,90
2022-11-12,27,182
2022-11-12,29,115
2022-11-12,28,258
2022-11-12,30,12
2022-11-12,37,371
2022-11-12,38,10
2022-11-12,31,21
2022-11-12,33,5
2022-11-12,34,309
2022-11-12,35,154
2022-11-12,32,80
2022-11-12,36,300
2022-11-12,39,244
2022-11-12,40,85
2022-11-12,41,45
2022-11-12,42,366
2022-11-12,72,97
2022-11-12,44,6
2022-11-12,45,254
2022-11-12,46,13
2022-11-12,47,317
2022-11-12,48,1129
2022-11-12,US,8848
2022-11-12,49,14
2022-11-12,51,339
2022-11-12,50,0
2022-11-12,53,105
2022-11-12,55,50
2022-11-12,54,130
2022-11-12,56,13
2022-11-19,02,38
2022-11-19,01,226
2022-11-19,05,218
2022-11-19,04,339
2022-11-19,06,1616
2022-11-19,08,114
2022-11-19,09,104
2022-11-19,11,35
2022-11-19,10,53
2022-11-19,12,504
2022-11-19,13,193
2022-11-19,15,10
2022-11-19,19,37
2022-11-19,16,60
2022-11-19,17,447
2022-11-19,18,264
2022-11-19,20,68
2022-11-19,21,313
2022-11-19,22,177
2022-11-19,25,79
2022-11-19,24,218
2022-11-19,23,14
2022-11-19,26,193
2022-11-19,27,268
2022-11-19,29,221
2022-11-19,28,243
2022-11-19,30,12
2022-11-19,37,369
2022-11-19,38,12
2022-11-19,31,43
2022-11-19,33,7
2022-11-19,34,324
2022-11-19,35,159
2022-11-19,32,157
2022-11-19,36,508
2022-11-19,39,329
2022-11-19,40,177
2022-11-19,41,129
2022-11-19,42,438
2022-11-19,72,91
2022-11-19,44,3
2022-11-19,45,215
2022-11-19,46,28
2022-11-19,47,300
2022-11-19,48,1230
2022-11-19,US,11427
2022-11-19,49,8
2022-11-19,51,273
2022-11-19,50,2
2022-11-19,53,270
2022-11-19,55,109
2022-11-19,54,135
2022-11-19,56,47
2022-11-26,02,66
2022-11-26,01,261
2022-11-26,05,435
2022-11-26,04,612
2022-11-26,06,2790
2022-11-26,08,157
2022-11-26,09,199
2022-11-26,11,70
2022-11-26,10,48
2022-11-26,12,803
2022-11-26,13,251
2022-11-26,15,12
2022-11-26,19,139
2022-11-26,16,155
2022-11-26,17,915
2022-11-26,18,505
2022-11-26,20,187
2022-11-26,21,603
2022-11-26,22,240
2022-11-26,25,221
2022-11-26,24,332
2022-11-26,23,34
2022-11-26,26,313
2022-11-26,27,382
2022-11-26,29,548
2022-11-26,28,282
2022-11-26,30,50
2022-11-26,37,467
2022-11-26,38,28
2022-11-26,31,62
2022-11-26,33,12
2022-11-26,34,581
2022-11-26,35,190
2022-11-26,32,252
2022-11-26,36,871
2022-11-26,39,646
2022-11-26,40,426
2022-11-26,41,406
2022-11-26,42,825
2022-11-26,72,97
2022-11-26,44,16
2022-11-26,45,233
2022-11-26,46,63
2022-11-26,47,534
2022-11-26,48,1929
2022-11-26,US,19846
2022-11-26,49,29
2022-11-26,51,440
2022-11-26,50,15
2022-11-26,53,605
2022-11-26,55,255
2022-11-26,54,209
2022-11-26,56,45
2022-12-03,02,58
2022-12-03,01,351
2022-12-03,05,468
2022-12-03,04,821
2022-12-03,06,3138
2022-12-03,08,160
2022-12-03,09,424
2022-12-03,11,56
2022-12-03,10,79
2022-12-03,12,896
2022-12-03,13,252
2022-12-03,15,12
2022-12-03,19,201
2022-12-03,16,189
2022-12-03,17,1125
2022-12-03,18,826
2022-12-03,20,303
2022-12-03,21,807
2022-12-03,22,294
2022-12-03,25,446
2022-12-03,24,405
